Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	aap	92.02	351 / 351	NODE_61_length_22099_cov_126.294569	16692..17042	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aatA	93.22	1239 / 1239	NODE_89_length_6831_cov_151.070033	2830..4068	 Dispersin transporter protein	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_74_length_13592_cov_124.257640	12053..12169	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	cea	99.09	1203 / 1203	NODE_88_length_6997_cov_95.747102	5284..6486	  Colicin E1	CYCO01000082
virulence_ecoli	cea	95.35	215 / 240	NODE_88_length_6997_cov_95.747102	4927..5135	  Colicin E1	GG772217
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_57_length_23107_cov_32.933912	1531..3552	  Siderophore receptor	UGBN01000001
virulence_ecoli	hlyE	100.0	918 / 918	NODE_30_length_52908_cov_46.529500	12476..13393	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	99.87	792 / 792	NODE_7_length_146034_cov_45.433710	17458..18249	  Heat-resistant agglutinin	CP043942
virulence_ecoli	iha	100.0	2091 / 2091	NODE_97_length_5564_cov_57.996720	769..2859	  Adherence protein	CP003289
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_57_length_23107_cov_32.933912	16740..22847	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_PXIF01000061
virulence_ecoli	iucC	99.94	1743 / 1743	NODE_32_length_50376_cov_46.314195	4765..6507	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_32_length_50376_cov_46.314195	7844..10042	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_92_length_6521_cov_70.216946	2676..4772	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_92_length_6521_cov_70.216946	5025..5246	  Microcin M part of colicin H	FN554766
virulence_ecoli	terC	100.0	714 / 714	NODE_31_length_52117_cov_52.713624	22812..23525	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_40_length_36319_cov_44.034546	19955..20920	  Tellurium ion resistance protein	MG591698
