Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cdtB	100.0	810 / 810	53638_Contig_1	1858510..1859319	  Cytolethal distending toxin B	AY365044
virulence_ecoli	fyuA	99.95	2022 / 2022	53638_Contig_1	4110604..4112625	  Siderophore receptor	AHAX01000032
virulence_ecoli	fyuA	99.95	2022 / 2022	53638_Contig_1	4110604..4112625	  Siderophore receptor	UGDX01000002
virulence_ecoli	gad	100.0	1401 / 1401	53638_Contig_1	2317895..2319295	  Glutamate decarboxylase	AP010953
virulence_ecoli	gad	99.71	1401 / 1401	53638_Contig_1	4722482..4723882	  Glutamate decarboxylase	FN649414
virulence_ecoli	hlyE	99.02	918 / 918	53638_Contig_1	4386833..4387750	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	ipaH9.8	99.77	1716 / 1716	53638_Contig_1	5058148..5059863	  Invasion plasmid antigen	CP000036
virulence_ecoli	ipaH9.8	99.77	1716 / 1716	53638_Contig_1	5058148..5059863	  Invasion plasmid antigen	CP001063
virulence_ecoli	ipaH9.8	99.77	1716 / 1716	53638_Contig_1	5058148..5059863	  Invasion plasmid antigen	HE616528
virulence_ecoli	irp2	100.0	6108 / 6108	53638_Contig_1	4125813..4131920	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	terC	98.74	714 / 714	53638_Contig_1	3045981..3046694	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	53638_Contig_1	2756211..2757176	  Tellurium ion resistance protein	MG591698
