Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	eae	99.81	2069 / 2805	NODE_13_length_107096_cov_43.809324	77557..79625	  Intimin	AF071034
virulence_ecoli	espA	99.14	579 / 579	NODE_13_length_107096_cov_43.809324	72821..73399	  Type III secretions system	CP003109
virulence_ecoli	espB	99.68	939 / 939	NODE_13_length_107096_cov_43.809324	70725..71663	  Secreted protein B	AE005174
virulence_ecoli	espF	91.03	624 / 621	NODE_13_length_107096_cov_43.809324	69063..69686	  Type III secretion system	FM180568
virulence_ecoli	espI	99.27	4092 / 4092	NODE_97_length_7797_cov_44.860881	357..4448	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_31_length_58456_cov_32.818068	19371..21392	  Siderophore receptor	ADTP01000030
virulence_ecoli	hlyE	98.8	918 / 918	NODE_42_length_41090_cov_35.275620	26010..26927	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.95	2091 / 2091	NODE_111_length_4577_cov_37.108222	940..3030	  Adherence protein	AE005174
virulence_ecoli	irp2	99.95	6108 / 6108	NODE_31_length_58456_cov_32.818068	34580..40687	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_44_length_40407_cov_36.482494	3354..3647	  Increased serum survival	CP001509
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_41_length_41749_cov_41.867057	4761..6503	  Aerobactin synthetase	AMUG01000109
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_41_length_41749_cov_41.867057	7840..10038	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	terC	100.0	714 / 714	NODE_37_length_46007_cov_37.955693	22483..23196	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_24_length_66600_cov_33.821836	18059..19024	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	98.16	1683 / 1683	NODE_13_length_107096_cov_43.809324	80292..81956	  Translocated intimin receptor protein	EU871628
virulence_ecoli	traT	99.44	178 / 177	NODE_222_length_314_cov_198.113924	128..305	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	98.31	118 / 117	NODE_140_length_1859_cov_99.809203	1675..1792	  Outer membrane protein complement resistance	AQEY01000048
virulence_ecoli	traT	98.35	303 / 303	NODE_74_length_18254_cov_105.087198	17769..18071	  Outer membrane protein complement resistance	UEKA01000045
virulence_ecoli	traT	99.49	197 / 303	NODE_197_length_380_cov_82.036304	184..380	  Outer membrane protein complement resistance	UEKA01000045
