Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	aap	98.01	351 / 351	NODE_39_length_41977_cov_61.413437	6743..7093	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	afaA	100.0	306 / 306	NODE_69_length_12483_cov_30.876108	4024..4329	  Transcriptional regulator	X76688
virulence_ecoli	afaB	99.87	798 / 798	NODE_69_length_12483_cov_30.876108	4604..5401	  Periplasmic chaperone	KR338833
virulence_ecoli	afaC	99.92	2583 / 2583	NODE_69_length_12483_cov_30.876108	5441..8023	  Outer membrane usher protein	JN688153
virulence_ecoli	afaD	100.0	444 / 444	NODE_69_length_12483_cov_30.876108	8039..8482	  Afimbrial adhesion	AY525516
virulence_ecoli	afaE	99.77	884 / 884	NODE_69_length_12483_cov_30.876108	8927..9810	  Adhesin protein	M27725
virulence_ecoli	air	95.16	4604 / 4605	NODE_7_length_207784_cov_32.970810	96587..101190	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	astA	99.15	117 / 117	NODE_118_length_2290_cov_54.569815	502..618	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	astA	97.44	117 / 117	NODE_39_length_41977_cov_61.413437	5305..5421	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	astA	99.15	117 / 117	NODE_243_length_334_cov_44.085603	124..240	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_34_length_51924_cov_33.535942	17089..19071	  Outer membrane hemin receptor	UFZU01000002
virulence_ecoli	eatA	98.97	4095 / 4095	NODE_66_length_15795_cov_54.435933	6086..10180	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	eilA	98.65	1698 / 1698	NODE_7_length_207784_cov_32.970810	88312..90009	 Salmonella HilA homolog	FN554766
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_10_length_134930_cov_27.450535	87270..89291	  Siderophore receptor	UGCQ01000002
virulence_ecoli	gad	99.19	992 / 1401	NODE_4_length_246078_cov_25.031000	1..992	  Glutamate decarboxylase	CU928163
virulence_ecoli	hlyE	98.91	918 / 918	NODE_25_length_67874_cov_26.519979	46802..47719	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.86	2091 / 2091	NODE_59_length_22994_cov_32.131344	791..2881	  Adherence protein	CP001671
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_10_length_134930_cov_27.450535	67975..74082	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NTPD01000023
virulence_ecoli	iss	99.66	294 / 294	NODE_28_length_61435_cov_27.962857	48544..48837	  Increased serum survival	CU928163
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_68_length_12557_cov_48.345994	4104..5846	  Aerobactin synthetase	CBTO010000002
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_68_length_12557_cov_48.345994	547..2748	  Ferric aerobactin receptor	CXZO01000056
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_1_length_343162_cov_30.356559	4126..5274	  Capsule polysaccharide export inner-membrane protein	X74567
virulence_ecoli	kpsMII_K5	100.0	777 / 777	NODE_1_length_343162_cov_30.356559	19776..20552	  Polysialic acid transport protein; Group 2 capsule	X53819
virulence_ecoli	sitA	100.0	915 / 915	NODE_132_length_1709_cov_52.752451	419..1333	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	98.46	714 / 714	NODE_49_length_33194_cov_28.025304	9670..10383	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	98.54	959 / 966	NODE_1_length_343162_cov_30.356559	168447..169405	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.44	178 / 177	NODE_76_length_9421_cov_55.567851	9045..9222	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	100.0	204 / 303	NODE_82_length_6921_cov_45.627557	1..204	  Outer membrane protein complement resistance	UEKA01000045
