Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	99.91	1089 / 1089	NODE_444_length_4962_cov_36.014739	2476..3564	 Hexosyltransferase homolog	CU928145
virulence_ecoli	clbB	100.0	9621 / 9621	NODE_130_length_18953_cov_5.387794	4087..13707	  Hybrid non-ribosomal peptide / polyketide megasynthase	AM229678
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_73_length_30377_cov_25.332970	964..2985	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyA	97.92	3075 / 3075	NODE_268_length_9803_cov_72.731544	4587..7661	  Haemolysin A	CP032936
virulence_ecoli	hlyE	99.35	918 / 918	NODE_64_length_32742_cov_27.239308	26267..27184	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_73_length_30377_cov_25.332970	16173..22280	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.5	202 / 294	NODE_1321_length_430_cov_74.807365	1..202	  Increased serum survival	CP001846
virulence_ecoli	iss	99.08	217 / 342	NODE_1296_length_482_cov_49.992593	266..482	  Increased serum survival	CU928158
virulence_ecoli	iss	99.08	217 / 342	NODE_1296_length_482_cov_49.992593	266..482	  Increased serum survival	CU928160
virulence_ecoli	iutA	99.53	1927 / 2190	NODE_678_length_2643_cov_3.098597	1..1927	  Ferric aerobactin receptor	FLWH01000001
virulence_ecoli	lpfA	100.0	573 / 573	NODE_282_length_9135_cov_33.305807	2624..3196	  Long polar fimbriae	AY646923
virulence_ecoli	mchF	99.86	2097 / 2097	NODE_213_length_12829_cov_6.884175	2493..4589	  ABC transporter protein MchF	AF063590
virulence_ecoli	sitA	100.0	915 / 915	NODE_163_length_16250_cov_26.486366	11833..12747	  Iron transport protein	HG977190
virulence_ecoli	terC	100.0	714 / 714	NODE_17_length_65262_cov_29.882887	16046..16759	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	959 / 966	NODE_70_length_31015_cov_30.642834	10888..11846	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	98.17	1041 / 1041	NODE_240_length_11679_cov_10.066971	2056..3096	  Tellurium ion resistance protein	UDGH01000006
virulence_ecoli	terC	98.17	1041 / 1041	NODE_240_length_11679_cov_10.066971	2056..3096	  Tellurium ion resistance protein	UGAE01000003
virulence_ecoli	traT	100.0	831 / 831	NODE_56_length_34813_cov_51.856575	9639..10469	  Outer membrane protein complement resistance	NC_007675
