Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	97.63	4606 / 4605	NODE_15_length_140475_cov_27.393118	35148..39753	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	capU	100.0	1089 / 1089	NODE_33_length_32275_cov_27.011274	10983..12071	 Hexosyltransferase homolog	CU928145
virulence_ecoli	chuA	99.85	1983 / 1983	NODE_7_length_240092_cov_24.544749	60377..62359	  Outer membrane hemin receptor	UARX01000012
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_140475_cov_27.393118	45747..47444	 Salmonella HilA homolog	CP000970
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_140475_cov_27.393118	45747..47444	 Salmonella HilA homolog	CP003034
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_19_length_115998_cov_20.736752	32659..34680	  Siderophore receptor	ADTP01000030
virulence_ecoli	gad	99.71	1401 / 1401	NODE_7_length_240092_cov_24.544749	42107..43507	  Glutamate decarboxylase	CP001671
virulence_ecoli	gad	99.07	1401 / 1401	NODE_20_length_110106_cov_20.758282	40029..41429	  Glutamate decarboxylase	CP003034
virulence_ecoli	hlyE	99.02	918 / 918	NODE_1_length_339541_cov_20.810581	288390..289307	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_19_length_115998_cov_20.736752	47868..53975	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCD01000015
virulence_ecoli	iss	98.98	294 / 294	NODE_31_length_42305_cov_23.886639	3163..3456	  Increased serum survival	CP001665
virulence_ecoli	iss	98.98	294 / 294	NODE_31_length_42305_cov_23.886639	3163..3456	  Increased serum survival	CP001846
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_25_length_67863_cov_25.047119	4957..6105	  Capsule polysaccharide export inner-membrane protein	AAMK02000004
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_25_length_67863_cov_25.047119	21773..22549	  Polysialic acid transport protein; Group 2 capsule	CP015834
virulence_ecoli	lpfA	99.83	573 / 573	NODE_24_length_73047_cov_26.931342	29984..30556	  Long polar fimbriae	CP003034
virulence_ecoli	ompT	100.0	954 / 954	NODE_43_length_13747_cov_24.801902	7852..8805	  Outer membrane protease (protein protease 7)	CP015834
virulence_ecoli	sitA	100.0	915 / 915	NODE_68_length_3957_cov_46.146392	2666..3580	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	98.46	714 / 714	NODE_17_length_134935_cov_25.225993	105896..106609	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	97.18	958 / 966	NODE_13_length_151919_cov_24.121475	40250..41207	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	NODE_47_length_11690_cov_43.827779	1203..1934	  Outer membrane protein complement resistance	NC_014615
virulence_ecoli	yfcV	100.0	567 / 567	NODE_4_length_279479_cov_21.434360	54090..54656	  Fimbrial protein	UFZN01000001
