Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	99.91	1089 / 1089	NODE_128_length_4962_cov_44.189150	2476..3564	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_16_length_68140_cov_34.073491	17406..19427	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyA	97.92	3075 / 3075	NODE_101_length_9803_cov_89.420522	4587..7661	  Haemolysin A	CP032936
virulence_ecoli	hlyE	99.35	918 / 918	NODE_54_length_32742_cov_34.655013	5559..6476	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_16_length_68140_cov_34.073491	32615..38722	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.5	202 / 294	NODE_220_length_430_cov_93.439093	1..202	  Increased serum survival	CP001846
virulence_ecoli	iss	99.08	217 / 342	NODE_209_length_482_cov_60.034568	1..217	  Increased serum survival	CU928158
virulence_ecoli	iss	99.08	217 / 342	NODE_209_length_482_cov_60.034568	1..217	  Increased serum survival	CU928160
virulence_ecoli	lpfA	100.0	573 / 573	NODE_51_length_33176_cov_37.458987	29980..30552	  Long polar fimbriae	AY646923
virulence_ecoli	sitA	100.0	915 / 915	NODE_87_length_16182_cov_34.190127	11833..12747	  Iron transport protein	HG977190
virulence_ecoli	terC	100.0	714 / 714	NODE_40_length_39568_cov_35.188853	22811..23524	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	959 / 966	NODE_58_length_31015_cov_36.433965	10888..11846	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	831 / 831	NODE_21_length_56344_cov_64.301847	9639..10469	  Outer membrane protein complement resistance	NC_007675
