Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	97.63	4606 / 4605	NODE_15_length_134824_cov_22.906529	34497..39102	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	capU	100.0	1089 / 1089	NODE_34_length_32621_cov_23.912334	20205..21293	 Hexosyltransferase homolog	CU928145
virulence_ecoli	chuA	99.85	1983 / 1983	NODE_9_length_197761_cov_21.384447	17710..19692	  Outer membrane hemin receptor	UARX01000012
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_134824_cov_22.906529	45096..46793	 Salmonella HilA homolog	CP000970
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_134824_cov_22.906529	45096..46793	 Salmonella HilA homolog	CP003034
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_18_length_115998_cov_19.104036	81319..83340	  Siderophore receptor	ADTP01000030
virulence_ecoli	hlyE	99.02	918 / 918	NODE_25_length_56825_cov_19.680271	50235..51152	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_18_length_115998_cov_19.104036	62024..68131	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCD01000015
virulence_ecoli	iss	98.98	294 / 294	NODE_48_length_11956_cov_22.609816	3163..3456	  Increased serum survival	CP001665
virulence_ecoli	iss	98.98	294 / 294	NODE_48_length_11956_cov_22.609816	3163..3456	  Increased serum survival	CP001846
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_24_length_67528_cov_22.823724	4622..5770	  Capsule polysaccharide export inner-membrane protein	AAMK02000004
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_24_length_67528_cov_22.823724	21438..22214	  Polysialic acid transport protein; Group 2 capsule	CP015834
virulence_ecoli	lpfA	99.83	573 / 573	NODE_22_length_69387_cov_23.181980	29984..30556	  Long polar fimbriae	CP003034
virulence_ecoli	ompT	100.0	954 / 954	NODE_45_length_13828_cov_23.014981	7933..8886	  Outer membrane protease (protein protease 7)	CP015834
virulence_ecoli	sitA	100.0	915 / 915	NODE_70_length_3957_cov_37.533763	2666..3580	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	98.46	714 / 714	NODE_16_length_134763_cov_22.358330	28327..29040	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	97.18	958 / 966	NODE_13_length_151761_cov_21.350538	40092..41049	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	NODE_50_length_11690_cov_35.793679	9757..10488	  Outer membrane protein complement resistance	NC_014615
virulence_ecoli	yfcV	100.0	567 / 567	NODE_1_length_430006_cov_19.541850	375444..376010	  Fimbrial protein	UFZN01000001
