Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	96.89	1029 / 1029	NODE_54_length_6224_cov_84.655767	1067..2095	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	100.0	540 / 540	NODE_54_length_6224_cov_84.655767	524..1063	 Putative isopentenyl-diphosphate delta-isomerase	AB255435
virulence_ecoli	aaiC	100.0	507 / 507	NODE_35_length_34288_cov_50.799684	24494..25000	 Type VI secretion protein	cp003301
virulence_ecoli	aap	100.0	351 / 351	NODE_54_length_6224_cov_84.655767	3807..4157	 Dispersin, antiaggregation protein	AB255435
virulence_ecoli	aatA	99.76	1239 / 1239	NODE_39_length_20759_cov_83.159172	15030..16268	 Dispersin transporter protein	AB255435
virulence_ecoli	agg4A	100.0	513 / 513	NODE_39_length_20759_cov_83.159172	11046..11558	 AAF/IV major fimbrial subunit	SSI_AA803
virulence_ecoli	agg4B	100.0	429 / 429	NODE_39_length_20759_cov_83.159172	10544..10972	 AAF/IV minor adhesin. Enterobacteria AfaD invasin protein	EU637023
virulence_ecoli	agg4C	100.0	2529 / 2529	NODE_39_length_20759_cov_83.159172	7999..10527	 Usher, AAF/IV assembly unit	SSI_AA805
virulence_ecoli	agg4D	99.85	684 / 684	NODE_39_length_20759_cov_83.159172	7267..7950	 Chaperone, AAF/IV assembly unit	EU637023
virulence_ecoli	aggR	100.0	798 / 798	NODE_52_length_7353_cov_76.827725	6085..6882	 AraC transcriptional activator	DIJ1
virulence_ecoli	capU	100.0	1089 / 1089	NODE_52_length_7353_cov_76.827725	2418..3506	 Hexosyltransferase homolog	AB255435
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_5_length_219790_cov_32.167778	191722..193743	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyA	99.9	3075 / 3075	NODE_45_length_12515_cov_49.183952	2594..5668	  Haemolysin A	CP046286
virulence_ecoli	hlyE	100.0	918 / 918	NODE_3_length_249852_cov_33.420318	136418..137335	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	100.0	792 / 792	NODE_33_length_38900_cov_45.509518	2228..3019	  Heat-resistant agglutinin	CP043942
virulence_ecoli	iha	99.86	2091 / 2091	NODE_18_length_110669_cov_39.172806	9322..11412	  Adherence protein	CP001671
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_5_length_219790_cov_32.167778	172427..178534	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	mchB	100.0	294 / 294	NODE_33_length_38900_cov_45.509518	27887..28180	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_33_length_38900_cov_45.509518	26066..27616	  MchC protein	FN554766
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_33_length_38900_cov_45.509518	22072..24168	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_33_length_38900_cov_45.509518	21598..21819	  Microcin M part of colicin H	FN554766
virulence_ecoli	pic	99.95	4119 / 4119	NODE_58_length_5218_cov_43.415678	257..4375	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sepA	99.71	4095 / 4095	NODE_39_length_20759_cov_83.159172	1480..5574	 Shigella extracellular protein A	AB255435
virulence_ecoli	terC	100.0	714 / 714	NODE_11_length_170250_cov_37.544281	146728..147441	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_1_length_289399_cov_37.274334	103244..104209	  Tellurium ion resistance protein	MG591698
