Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	100.0	1089 / 1089	NODE_47_length_41411_cov_23.317414	7329..8417	 Hexosyltransferase homolog	CP003034
virulence_ecoli	eae	99.86	2829 / 2829	NODE_21_length_69099_cov_27.657747	10933..13761	  Intimin	EF204930
virulence_ecoli	espA	92.4	579 / 579	NODE_21_length_69099_cov_27.657747	7610..8188	  Type III secretions system	AJ633130
virulence_ecoli	espF	95.83	624 / 624	NODE_21_length_69099_cov_27.657747	3736..4359	  Type III secretion system	AJ633130
virulence_ecoli	espJ	99.69	654 / 654	NODE_140_length_3494_cov_28.463857	1200..1853	  Prophage-encoded type III secretion system effector	AE005174
virulence_ecoli	hlyE	97.71	919 / 918	NODE_74_length_14528_cov_24.620165	194..1100	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_110_length_6117_cov_26.723510	2465..4555	  Adherence protein	CU928162
virulence_ecoli	iss	99.66	294 / 294	NODE_57_length_27426_cov_19.971955	8772..9065	  Increased serum survival	CP001846
virulence_ecoli	nleB	95.93	713 / 981	NODE_174_length_861_cov_40.812500	76..788	  Non-LEE encoded effector B	CP001846
virulence_ecoli	nleC	99.72	706 / 987	NODE_40_length_45766_cov_18.801790	43705..44409	  Non-LEE encoded effector C	AP010960
virulence_ecoli	sigA	100.0	3858 / 3858	NODE_78_length_14011_cov_27.810966	6884..10741	 Shigella IgA-like protease homologue	AE005674
virulence_ecoli	terC	99.3	714 / 714	NODE_8_length_100404_cov_23.555274	63696..64409	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	959 / 966	NODE_1_length_256194_cov_21.037139	130236..131194	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	98.96	1728 / 1719	NODE_21_length_69099_cov_27.657747	14432..16159	  Translocated intimin receptor protein	AB288104
