Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_9_length_213357_cov_75.846910	16945..18927	  Outer membrane hemin receptor	CXZV01000007
virulence_ecoli	eae	99.81	2069 / 2805	NODE_11_length_180230_cov_67.833158	123714..125782	  Intimin	AF071034
virulence_ecoli	espA	99.83	579 / 579	NODE_11_length_180230_cov_67.833158	129939..130517	  Type III secretions system	CP003109
virulence_ecoli	espB	99.68	939 / 939	NODE_11_length_180230_cov_67.833158	131675..132613	  Secreted protein B	AE005174
virulence_ecoli	espC	99.97	3918 / 3918	NODE_14_length_133542_cov_67.442985	97344..101261	 EPEC secreted protein C	FM180568
virulence_ecoli	espJ	95.11	654 / 654	NODE_2_length_496711_cov_58.987353	2472..3125	  Prophage-encoded type III secretion system effector	AB303060
virulence_ecoli	gad	99.6	1010 / 1401	NODE_16_length_86032_cov_56.286801	85023..86032	  Glutamate decarboxylase	CP001671
virulence_ecoli	gad	99.6	1010 / 1401	NODE_16_length_86032_cov_56.286801	85023..86032	  Glutamate decarboxylase	CP002167
virulence_ecoli	nleB	96.33	981 / 981	NODE_7_length_238650_cov_59.025749	386..1366	  Non-LEE encoded effector B	CP001846
virulence_ecoli	ompT	100.0	954 / 954	NODE_3_length_427925_cov_67.673188	172522..173475	  Outer membrane protease (protein protease 7)	CYBG01000003
virulence_ecoli	terC	99.72	714 / 714	NODE_1_length_536266_cov_72.866295	447238..447951	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.49	958 / 966	NODE_1_length_536266_cov_72.866295	168011..168968	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	98.7	1689 / 1683	NODE_11_length_180230_cov_67.833158	121358..123046	  Translocated intimin receptor protein	EU871628
virulence_ecoli	traT	99.86	732 / 732	NODE_22_length_50003_cov_102.839903	15968..16699	  Outer membrane protein complement resistance	UGFZ01000004
virulence_ecoli	yfcV	99.82	567 / 567	NODE_4_length_382523_cov_64.414908	324890..325456	  Fimbrial protein	CU928162
