Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_100_length_3040_cov_68.887614	518..1546	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_66_length_10370_cov_62.537453	3674..4570	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_66_length_10370_cov_62.537453	4574..5114	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.44	540 / 540	NODE_100_length_3040_cov_68.887614	1550..2089	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_98_length_3669_cov_61.555679	3012..3494	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_66_length_10370_cov_62.537453	9755..10195	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.18	2571 / 2571	NODE_66_length_10370_cov_62.537453	7168..9738	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_98_length_3669_cov_61.555679	1860..2609	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_36_length_41442_cov_38.109271	21412..21918	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_70_length_9006_cov_59.008288	2476..2826	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_66_length_10370_cov_62.537453	5672..5871	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_70_length_9006_cov_59.008288	6056..6247	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_47_length_32201_cov_37.877163	3611..4849	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_70_length_9006_cov_59.008288	852..1647	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_155_length_458_cov_86.698163	211..327	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_1_length_534597_cov_24.847141	18800..20821	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_12_length_120379_cov_26.222681	35271..36187	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_33_length_44985_cov_29.227532	26244..26990	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_49_length_30243_cov_34.975038	2207..4297	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_1_length_534597_cov_24.847141	34009..40116	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_14_length_109845_cov_27.573683	79074..79646	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_49_length_30243_cov_34.975038	14496..14800	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_49_length_30243_cov_34.975038	15072..16622	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_49_length_30243_cov_34.975038	18520..20622	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_76_length_7208_cov_54.525312	2954..6841	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_83_length_5652_cov_36.582063	1004..5122	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_3_length_216677_cov_25.621639	179374..180087	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_29_length_57867_cov_25.924399	20995..21953	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_59_length_18475_cov_23.348516	1392..2432	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.59	732 / 732	NODE_52_length_27006_cov_42.518772	15108..15839	  Outer membrane protein complement resistance	UGDG01000001
