Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cia	100.0	147 / 147	NODE_31_length_42799_cov_78.659496	21373..21519	  Colicin ia	QMGM01000002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_24_length_59575_cov_26.175972	18641..20662	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	99.02	918 / 918	NODE_2_length_332135_cov_26.307507	235104..236020	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	100.0	741 / 741	NODE_7_length_188720_cov_31.513785	27264..28004	  Heat-resistant agglutinin	CP040456
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_24_length_59575_cov_26.175972	33851..39958	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_UEMO01000028
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_52_length_15675_cov_47.295679	4104..5846	  Aerobactin synthetase	CBTO010000002
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_52_length_15675_cov_47.295679	547..2748	  Ferric aerobactin receptor	CXZO01000056
virulence_ecoli	lpfA	100.0	573 / 573	NODE_21_length_69225_cov_31.195277	29986..30558	  Long polar fimbriae	AY646923
virulence_ecoli	papA_F13	99.64	555 / 555	NODE_7_length_188720_cov_31.513785	16384..16938	  Major pilin subunit F13	JONC01000026
virulence_ecoli	papC	100.0	2511 / 2511	NODE_7_length_188720_cov_31.513785	17648..20158	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	sitA	100.0	915 / 915	NODE_52_length_15675_cov_47.295679	14385..15299	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	100.0	714 / 714	NODE_28_length_45818_cov_30.268315	22294..23007	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	966 / 966	NODE_3_length_314977_cov_28.244786	258741..259706	  Tellurium ion resistance protein	MG591698
