Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cea	100.0	1569 / 1569	NODE_111_length_6625_cov_33.504582	2396..3964	  Colicin E1	LAUC01000234
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_31_length_51726_cov_16.780654	18764..20785	  Siderophore receptor	AHAX01000032
virulence_ecoli	fyuA	92.18	2097 / 2097	NODE_65_length_22700_cov_36.026124	14792..16888	  Siderophore receptor	QOLU01000084
virulence_ecoli	hlyE	99.89	919 / 918	NODE_56_length_26415_cov_16.649746	14691..15609	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_31_length_51726_cov_16.780654	33973..40080	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	kpsE	99.91	1149 / 1149	NODE_9_length_122001_cov_20.243258	114600..115748	  Capsule polysaccharide export inner-membrane protein	CP011134
virulence_ecoli	kpsMII_K1	100.0	777 / 777	NODE_9_length_122001_cov_20.243258	100806..101582	  Polysialic acid transport protein; Group 2 capsule	UWVJ01000006
virulence_ecoli	neuC	100.0	1176 / 1176	NODE_9_length_122001_cov_20.243258	105201..106376	  Polysialic acid capsule biosynthesis protein	NZ_UIJU01000012
virulence_ecoli	papA_feiA_F8	99.36	466 / 531	NODE_136_length_3104_cov_24.972580	1461..1926	  Major pilin subunit F8	AF247349
virulence_ecoli	papC	100.0	2193 / 2511	NODE_92_length_10441_cov_22.555191	8173..10365	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	senB	100.0	1176 / 1176	NODE_112_length_6473_cov_28.606160	4611..5786	  Plasmid-encoded enterotoxin	CP000038
virulence_ecoli	sigA	99.95	3858 / 3858	NODE_113_length_6369_cov_28.755086	713..4570	 Shigella IgA-like protease homologue	AE005674
virulence_ecoli	terC	100.0	714 / 714	NODE_13_length_104497_cov_19.854463	82830..83543	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_1_length_178833_cov_20.434732	49652..50617	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_63_length_23077_cov_37.672000	9325..10059	  Outer membrane protein complement resistance	NZ_QRIX01000018
