Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_99_length_3040_cov_105.517044	1495..2523	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_65_length_10370_cov_93.973380	5801..6697	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_65_length_10370_cov_93.973380	5257..5797	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.44	540 / 540	NODE_99_length_3040_cov_105.517044	952..1491	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_95_length_3669_cov_98.287862	176..658	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_65_length_10370_cov_93.973380	176..616	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.18	2571 / 2571	NODE_65_length_10370_cov_93.973380	633..3203	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_95_length_3669_cov_98.287862	1061..1810	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_48_length_30416_cov_61.863839	6981..7487	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_70_length_9006_cov_91.203942	2476..2826	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_65_length_10370_cov_93.973380	4500..4699	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_70_length_9006_cov_91.203942	6056..6247	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_75_length_6485_cov_109.926654	3611..4849	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_70_length_9006_cov_91.203942	852..1647	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_147_length_605_cov_164.005682	132..248	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_1_length_534597_cov_38.560716	513777..515798	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_12_length_118260_cov_40.031942	33152..34068	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_34_length_44985_cov_45.742251	26244..26990	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_46_length_31442_cov_50.487773	2422..4512	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_1_length_534597_cov_38.560716	494482..500589	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_14_length_109845_cov_44.409719	30200..30772	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_46_length_31442_cov_50.487773	14711..15015	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_46_length_31442_cov_50.487773	15287..16837	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_46_length_31442_cov_50.487773	18735..20837	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_74_length_7208_cov_87.462768	368..4255	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_87_length_4843_cov_54.410197	531..4649	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_3_length_216667_cov_41.981684	179364..180077	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_29_length_57789_cov_43.515110	35915..36873	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_59_length_18489_cov_36.853139	16044..17084	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.59	732 / 732	NODE_52_length_27033_cov_72.831948	11195..11926	  Outer membrane protein complement resistance	UGDG01000001
