Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.51	1029 / 1029	NODE_20_length_103895_cov_71.465449	96740..97768	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	99.44	540 / 540	NODE_20_length_103895_cov_71.465449	97772..98311	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_19_length_106448_cov_40.264941	23260..23766	 Type VI secretion protein	FN554766
virulence_ecoli	aap	100.0	351 / 351	NODE_20_length_103895_cov_71.465449	209..559	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_20_length_103895_cov_71.465449	1290..1490	 AggR-activated regulator	SSI_AA797
virulence_ecoli	aatA	99.76	1239 / 1239	NODE_20_length_103895_cov_71.465449	6913..8151	 Dispersin transporter protein	CU928159
virulence_ecoli	afaD	100.0	396 / 396	NODE_20_length_103895_cov_71.465449	93849..94244	  Afimbrial adhesion	JNQU01000050
virulence_ecoli	agg3C	100.0	2550 / 2550	NODE_20_length_103895_cov_71.465449	91241..93790	 Usher, AAF/III assembly unit	SSI_AA797
virulence_ecoli	agg3D	99.6	753 / 753	NODE_20_length_103895_cov_71.465449	90434..91186	 Chaperone, AAF/III assembly unit	CU928159
virulence_ecoli	agg5A	100.0	516 / 516	NODE_20_length_103895_cov_71.465449	94419..94934		SSI_AA797
virulence_ecoli	aggR	99.75	798 / 798	NODE_20_length_103895_cov_71.465449	102304..103101	 AraC transcriptional activator	55989
virulence_ecoli	capU	99.91	1089 / 1089	NODE_7_length_186631_cov_35.838417	167534..168622	 Hexosyltransferase homolog	CP003034
virulence_ecoli	capU	99.91	1089 / 1089	NODE_7_length_186631_cov_35.838417	167534..168622	 Hexosyltransferase homolog	CU928145
virulence_ecoli	hlyE	98.69	918 / 918	NODE_16_length_118638_cov_36.274956	255..1172	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	terC	100.0	714 / 714	NODE_6_length_200231_cov_36.613518	83135..83848	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_4_length_209666_cov_34.434245	23713..24678	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_20_length_103895_cov_71.465449	53469..54203	  Outer membrane protein complement resistance	NZ_UIKU01000027
