Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	eae	99.86	2829 / 2829	NODE_6_length_192828_cov_25.734481	11055..13883	  Intimin	EF204930
virulence_ecoli	espA	92.57	579 / 579	NODE_6_length_192828_cov_25.734481	7732..8310	  Type III secretions system	AJ633130
virulence_ecoli	espF	95.83	624 / 624	NODE_6_length_192828_cov_25.734481	3858..4481	  Type III secretion system	AJ633130
virulence_ecoli	espI	99.32	4093 / 4092	NODE_64_length_9870_cov_28.520372	2429..6521	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	etpD	100.0	1761 / 1761	NODE_40_length_31896_cov_57.865583	6878..8638	  Type II secretion protein	CP003111
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_20_length_83598_cov_21.987847	18500..20521	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	97.71	919 / 918	NODE_3_length_217197_cov_22.847048	84557..85463	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.95	2091 / 2091	NODE_70_length_8502_cov_29.749436	1087..3177	  Adherence protein	AE005174
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_20_length_83598_cov_21.987847	33710..39817	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_PQJF01000011
virulence_ecoli	iss	99.66	294 / 294	NODE_52_length_15926_cov_22.182030	14272..14565	  Increased serum survival	CP001846
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_62_length_10555_cov_27.653464	4989..6731	  Aerobactin synthetase	AMUG01000109
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_62_length_10555_cov_27.653464	8068..10266	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	nleA	96.32	815 / 1326	NODE_12_length_146474_cov_22.866910	144874..145682	  Non-LEE encoded effector A	GQ845116
virulence_ecoli	nleB	96.13	981 / 981	NODE_114_length_1917_cov_30.026630	586..1566	  Non-LEE encoded effector B	CP001846
virulence_ecoli	terC	99.3	714 / 714	NODE_1_length_326341_cov_25.010154	302818..303531	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	959 / 966	NODE_9_length_169652_cov_23.924110	23609..24567	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	99.65	1722 / 1719	NODE_6_length_192828_cov_25.734481	14554..16275	  Translocated intimin receptor protein	AB288104
