Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	97.63	4606 / 4605	NODE_14_length_134824_cov_32.945045	95723..100328	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	capU	100.0	1089 / 1089	NODE_32_length_36471_cov_32.701214	20205..21293	 Hexosyltransferase homolog	CU928145
virulence_ecoli	chuA	99.85	1983 / 1983	NODE_10_length_197218_cov_29.288824	177734..179716	  Outer membrane hemin receptor	UARX01000012
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_14_length_134824_cov_32.945045	88032..89729	 Salmonella HilA homolog	CP000970
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_14_length_134824_cov_32.945045	88032..89729	 Salmonella HilA homolog	CP003034
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_17_length_115998_cov_27.661735	81319..83340	  Siderophore receptor	ADTP01000030
virulence_ecoli	hlyE	99.02	918 / 918	NODE_1_length_515103_cov_26.066863	463952..464869	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_17_length_115998_cov_27.661735	62024..68131	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCD01000015
virulence_ecoli	iss	98.98	294 / 294	NODE_29_length_43308_cov_30.979043	38850..39143	  Increased serum survival	CP001665
virulence_ecoli	iss	98.98	294 / 294	NODE_29_length_43308_cov_30.979043	38850..39143	  Increased serum survival	CP001846
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_23_length_67863_cov_31.642891	61759..62907	  Capsule polysaccharide export inner-membrane protein	AAMK02000004
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_23_length_67863_cov_31.642891	45315..46091	  Polysialic acid transport protein; Group 2 capsule	CP015834
virulence_ecoli	lpfA	99.83	573 / 573	NODE_21_length_73047_cov_32.063656	29984..30556	  Long polar fimbriae	CP003034
virulence_ecoli	ompT	100.0	954 / 954	NODE_43_length_13747_cov_33.251280	4943..5896	  Outer membrane protease (protein protease 7)	CP015834
virulence_ecoli	sitA	100.0	915 / 915	NODE_63_length_3957_cov_26.618814	378..1292	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	98.46	714 / 714	NODE_15_length_134708_cov_31.808603	105669..106382	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	97.18	958 / 966	NODE_12_length_152248_cov_30.082992	40579..41536	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	NODE_46_length_11690_cov_26.245759	1203..1934	  Outer membrane protein complement resistance	NC_014615
virulence_ecoli	yfcV	100.0	567 / 567	NODE_2_length_446336_cov_27.799780	391679..392245	  Fimbrial protein	UFZN01000001
