Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	99.82	1089 / 1089	NODE_71_length_19868_cov_6.777879	14480..15568	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_245_length_6558_cov_5.234532	3806..5827	  Siderophore receptor	UGBN01000001
virulence_ecoli	hlyE	98.04	918 / 918	NODE_2_length_80807_cov_21.577381	16927..17832	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.95	2091 / 2091	NODE_34_length_27804_cov_5.654524	772..2862	  Adherence protein	CP003289
virulence_ecoli	irp2	99.88	4265 / 6108	NODE_170_length_9583_cov_3.404376	1..4265	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_PXIF01000061
virulence_ecoli	irp2	99.88	4265 / 6108	NODE_170_length_9583_cov_3.404376	1..4265	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_UGEC01000002
virulence_ecoli	iss	100.0	294 / 294	NODE_410_length_2338_cov_5.675807	1677..1970	  Increased serum survival	CP001665
virulence_ecoli	lpfA	99.83	573 / 573	NODE_262_length_6042_cov_24.187594	4641..5213	  Long polar fimbriae	AP010953
virulence_ecoli	lpfA	99.83	573 / 573	NODE_262_length_6042_cov_24.187594	4641..5213	  Long polar fimbriae	CP002185
virulence_ecoli	mchF	99.95	2103 / 2103	NODE_34_length_27804_cov_5.654524	15095..17197	  ABC transporter protein MchF	CP003301
virulence_ecoli	sigA	97.98	3858 / 3858	NODE_23_length_34300_cov_5.861730	20868..24725	 Shigella IgA-like protease homologue	AE005674
virulence_ecoli	sigA	97.98	3858 / 3858	NODE_23_length_34300_cov_5.861730	20868..24725	 Shigella IgA-like protease homologue	CP000038
virulence_ecoli	sitA	100.0	915 / 915	NODE_457_length_1861_cov_4.330717	438..1352	  Iron transport protein	HG977190
virulence_ecoli	terC	99.02	714 / 714	NODE_15_length_39407_cov_23.849123	16868..17581	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.62	794 / 966	NODE_537_length_1345_cov_18.784700	552..1345	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_194_length_8434_cov_4.303817	2393..3433	  Tellurium ion resistance protein	UINO01000028
