Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_260_length_1050_cov_139.002055	788..904	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	99.91	1089 / 1089	NODE_142_length_12928_cov_14.903976	558..1646	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_5_length_236872_cov_14.347710	18725..20746	  Siderophore receptor	UCZF01000015
virulence_ecoli	hlyE	98.69	918 / 918	NODE_70_length_44155_cov_16.872612	9748..10653	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	99.93	6108 / 6108	NODE_5_length_236872_cov_14.347710	33934..40041	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMAY01000003
virulence_ecoli	irp2	99.93	6108 / 6108	NODE_5_length_236872_cov_14.347710	33934..40041	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCV01000036
virulence_ecoli	iss	100.0	294 / 294	NODE_262_length_1009_cov_23.881974	536..829	  Increased serum survival	CP001665
virulence_ecoli	iutA	100.0	2190 / 2190	NODE_91_length_35466_cov_7.953460	13588..15777	  Ferric aerobactin receptor	FLXF01000001
virulence_ecoli	ltcA	100.0	777 / 777	NODE_210_length_2372_cov_48.959477	870..1646	  Heat-labile enterotoxin A subunit	EU113252
virulence_ecoli	terC	100.0	714 / 714	NODE_25_length_111159_cov_16.262311	83046..83759	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_92_length_35370_cov_14.222112	15807..16772	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	738 / 738	NODE_67_length_45694_cov_34.685380	21909..22646	  Outer membrane protein complement resistance	AAJX02000076
virulence_ecoli	traT	98.5	732 / 732	NODE_30_length_97884_cov_25.979766	65161..65892	  Outer membrane protein complement resistance	FLWH01000012
