Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	99.91	1089 / 1089	NODE_131_length_4962_cov_57.527738	2476..3564	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_16_length_68140_cov_47.827645	17406..19427	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyA	97.92	3075 / 3075	NODE_103_length_9803_cov_107.718075	4587..7661	  Haemolysin A	CP032936
virulence_ecoli	hlyE	99.35	918 / 918	NODE_55_length_32742_cov_46.835849	26267..27184	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_16_length_68140_cov_47.827645	32615..38722	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.5	202 / 294	NODE_217_length_430_cov_123.158640	1..202	  Increased serum survival	CP001846
virulence_ecoli	iss	99.08	217 / 342	NODE_205_length_482_cov_68.486420	266..482	  Increased serum survival	CU928158
virulence_ecoli	iss	99.08	217 / 342	NODE_205_length_482_cov_68.486420	266..482	  Increased serum survival	CU928160
virulence_ecoli	lpfA	100.0	573 / 573	NODE_52_length_33176_cov_53.000514	29980..30552	  Long polar fimbriae	AY646923
virulence_ecoli	sitA	100.0	915 / 915	NODE_90_length_15834_cov_44.956146	3088..4002	  Iron transport protein	HG977190
virulence_ecoli	terC	100.0	714 / 714	NODE_41_length_39793_cov_49.974923	23036..23749	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	959 / 966	NODE_59_length_31015_cov_51.165104	19170..20128	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	831 / 831	NODE_46_length_34813_cov_82.837920	24345..25175	  Outer membrane protein complement resistance	NC_007675
