Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.06	1029 / 1029	NODE_52_length_2844_cov_93.789302	1348..2376	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.52	540 / 540	NODE_52_length_2844_cov_93.789302	805..1344	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_2_length_344430_cov_32.053907	23786..24292	 Type VI secretion protein	cp003301
virulence_ecoli	astA	99.15	117 / 117	NODE_39_length_13384_cov_95.287142	12345..12461	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_4_length_326365_cov_30.977318	67229..69250	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	100.0	918 / 918	NODE_24_length_71824_cov_34.640975	31617..32534	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_4_length_326365_cov_30.977318	47934..54041	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_24_length_71824_cov_34.640975	4957..5250	  Increased serum survival	CP001509
virulence_ecoli	pic	99.98	4119 / 4119	NODE_44_length_6905_cov_41.364675	472..4590	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_15_length_144970_cov_32.020008	110628..111341	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_2_length_344430_cov_32.053907	160171..161136	  Tellurium ion resistance protein	MG591698
