Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_65_length_9639_cov_58.702050	8094..9122	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_63_length_10511_cov_48.792984	3815..4711	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_63_length_10511_cov_48.792984	4715..5255	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.44	540 / 540	NODE_65_length_9639_cov_58.702050	7551..8090	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_58_length_14510_cov_47.250398	11017..11499	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_63_length_10511_cov_48.792984	9896..10336	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.18	2571 / 2571	NODE_63_length_10511_cov_48.792984	7309..9879	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_58_length_14510_cov_47.250398	11902..12651	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_36_length_42371_cov_35.029436	22341..22847	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_58_length_14510_cov_47.250398	7860..8210	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_63_length_10511_cov_48.792984	5813..6012	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_58_length_14510_cov_47.250398	4439..4630	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_65_length_9639_cov_58.702050	3611..4849	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_58_length_14510_cov_47.250398	9039..9834	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_140_length_458_cov_74.556430	132..248	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_1_length_534596_cov_25.674120	18800..20821	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_12_length_115934_cov_29.250826	84193..85109	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_34_length_44985_cov_26.730182	26244..26990	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_47_length_30458_cov_33.903525	2422..4512	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_1_length_534596_cov_25.674120	34009..40116	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_14_length_109624_cov_24.133924	79073..79645	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_47_length_30458_cov_33.903525	14711..15015	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_47_length_30458_cov_33.903525	15287..16837	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_47_length_30458_cov_33.903525	18735..20837	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_70_length_7208_cov_41.893563	2954..6841	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_72_length_6186_cov_32.177934	1539..5657	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_29_length_60030_cov_27.749320	22812..23525	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_31_length_57867_cov_24.474546	20995..21953	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_52_length_22688_cov_24.840653	5605..6645	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.59	732 / 732	NODE_49_length_29073_cov_35.381880	15108..15839	  Outer membrane protein complement resistance	UGDG01000001
