Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.06	1029 / 1029	NODE_58_length_3056_cov_97.341390	1348..2376	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.52	540 / 540	NODE_58_length_3056_cov_97.341390	805..1344	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_4_length_337950_cov_38.363622	320254..320760	 Type VI secretion protein	cp003301
virulence_ecoli	astA	99.15	117 / 117	NODE_92_length_490_cov_122.125908	207..323	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_2_length_386970_cov_33.592055	67229..69250	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	100.0	918 / 918	NODE_25_length_64049_cov_34.982445	38771..39688	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_2_length_386970_cov_33.592055	47934..54041	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_47_length_6742_cov_43.287622	4957..5250	  Increased serum survival	CP001509
virulence_ecoli	pic	99.98	4119 / 4119	NODE_49_length_6628_cov_41.311555	2316..6434	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_27_length_57152_cov_40.901901	22810..23523	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_4_length_337950_cov_38.363622	183410..184375	  Tellurium ion resistance protein	MG591698
