Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_15_length_96127_cov_106.707277	95413..95529	 EAST-1 heat-stable toxin	AF411067
virulence_ecoli	chuA	99.95	1983 / 1983	NODE_8_length_303541_cov_39.979629	109169..111151	  Outer membrane hemin receptor	UFZT01000001
virulence_ecoli	cia	100.0	1881 / 1881	NODE_15_length_96127_cov_106.707277	30438..32318	  Colicin ia	UGEO01000002
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_2_length_572018_cov_33.350293	419719..421740	  Siderophore receptor	ADTO01000058
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_2_length_572018_cov_33.350293	419719..421740	  Siderophore receptor	CAY233333
virulence_ecoli	gad	100.0	1401 / 1401	NODE_8_length_303541_cov_39.979629	128020..129420	  Glutamate decarboxylase	CP001671
virulence_ecoli	gad	99.43	1401 / 1401	NODE_4_length_344328_cov_32.547051	331437..332837	  Glutamate decarboxylase	CP002167
virulence_ecoli	hra	99.75	792 / 792	NODE_3_length_383246_cov_35.568141	7126..7917	  Heat-resistant agglutinin	CP043942
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_2_length_572018_cov_33.350293	434928..441035	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NLZX01000039
virulence_ecoli	mchB	99.66	294 / 294	NODE_21_length_40742_cov_46.626091	5585..5878	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	99.74	1551 / 1551	NODE_21_length_40742_cov_46.626091	6149..7699	  MchC protein	FN554766
virulence_ecoli	mchF	99.0	2097 / 2097	NODE_21_length_40742_cov_46.626091	9597..11693	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	97.85	279 / 279	NODE_21_length_40742_cov_46.626091	11947..12225	  Microcin M part of colicin H	AJ586887
virulence_ecoli	ompT	100.0	954 / 954	NODE_9_length_291496_cov_33.388022	149135..150088	  Outer membrane protease (protein protease 7)	NZ_JZQJ01000127
virulence_ecoli	papC	94.46	2511 / 2511	NODE_15_length_96127_cov_106.707277	21695..24205	  Outer membrane usher P fimbriae	MG692627
virulence_ecoli	pic	99.13	3784 / 4116	NODE_34_length_5112_cov_146.129891	1329..5112	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AE014075
virulence_ecoli	terC	100.0	714 / 714	NODE_3_length_383246_cov_35.568141	137657..138370	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.2	964 / 966	NODE_5_length_337166_cov_36.886641	159411..160374	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	98.31	178 / 177	NODE_15_length_96127_cov_106.707277	73401..73578	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	100.0	303 / 303	NODE_15_length_96127_cov_106.707277	73812..74114	  Outer membrane protein complement resistance	UEKA01000045
virulence_ecoli	vat	100.0	4131 / 4131	NODE_11_length_140162_cov_40.135296	113995..118125	 Vacuolating autotransporter toxin	AE014075
virulence_ecoli	yfcV	99.47	567 / 567	NODE_16_length_92193_cov_36.088595	63177..63743	  Fimbrial protein	UFZT01000001
virulence_ecoli	yfcV	99.47	567 / 567	NODE_16_length_92193_cov_36.088595	63177..63743	  Fimbrial protein	UGFJ01000003
