Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	91.3	115 / 117	NODE_118_length_5300_cov_88.017231	88..202	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	eae	97.8	2094 / 2820	NODE_49_length_30509_cov_36.094111	967..3059	  Intimin	AB647391
virulence_ecoli	eae	97.8	2094 / 2820	NODE_49_length_30509_cov_36.094111	967..3059	  Intimin	AB647460
virulence_ecoli	eae	97.8	2094 / 2820	NODE_49_length_30509_cov_36.094111	967..3059	  Intimin	AF530555
virulence_ecoli	ehxA	99.9	2997 / 2997	NODE_93_length_10187_cov_99.437784	1475..4471	 Enterohaemolysin	EF204923
virulence_ecoli	espA	99.65	573 / 573	NODE_30_length_47703_cov_28.077794	44540..45112	  Type III secretions system	AJ225016
virulence_ecoli	espF	98.84	605 / 615	NODE_30_length_47703_cov_28.077794	40759..41363	  Type III secretion system	AJ633129
virulence_ecoli	espI	99.98	4092 / 4092	NODE_64_length_25098_cov_29.150594	321..4412	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	espP	98.05	3903 / 3903	NODE_114_length_6417_cov_152.262303	1471..5370	 Extracellular serine protease plasmid-encoded	GQ259888
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_25_length_53407_cov_24.219726	20275..22296	  Siderophore receptor	ADTR01000532
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_25_length_53407_cov_24.219726	35485..41592	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NONT01000022
virulence_ecoli	iss	97.96	294 / 294	NODE_104_length_8901_cov_28.986514	5964..6257	  Increased serum survival	CP001509
virulence_ecoli	nleB	94.77	956 / 981	NODE_37_length_41576_cov_26.951541	40621..41576	  Non-LEE encoded effector B	AE005174
virulence_ecoli	nleC	99.7	988 / 987	NODE_164_length_1829_cov_38.007420	721..1708	  Non-LEE encoded effector C	AP010953
virulence_ecoli	nleC	99.7	988 / 987	NODE_164_length_1829_cov_38.007420	721..1708	  Non-LEE encoded effector C	AP010960
virulence_ecoli	sta1	94.98	219 / 219	NODE_121_length_5145_cov_85.615627	2714..2931	  Heat-stabile enterotoxin ST-Ia	AJ555214
virulence_ecoli	terC	99.3	714 / 714	NODE_16_length_92958_cov_26.704762	64460..65173	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_14_length_99965_cov_24.781335	47264..48229	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	98.19	1659 / 1659	NODE_49_length_30509_cov_36.094111	3722..5377	  Translocated intimin receptor protein	AB036053
