Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	97 / 117	NODE_17_length_114760_cov_40.472136	108401..108497	 EAST-1 heat-stable toxin	HM099897
virulence_ecoli	cba	94.49	943 / 1536	NODE_93_length_6752_cov_158.742772	1891..2833	  Colicin B	FJ664721
virulence_ecoli	cba	94.49	943 / 1536	NODE_93_length_6752_cov_158.742772	1891..2833	  Colicin B	FJ664738
virulence_ecoli	cba	94.49	943 / 1536	NODE_93_length_6752_cov_158.742772	1891..2833	  Colicin B	FJ664743
virulence_ecoli	cba	94.49	943 / 1536	NODE_93_length_6752_cov_158.742772	1891..2833	  Colicin B	FJ664745
virulence_ecoli	cif	99.88	849 / 849	NODE_114_length_3079_cov_70.799467	1237..2084	  Type III secreted effector	AY128535
virulence_ecoli	eae	99.93	2820 / 2820	NODE_2_length_205716_cov_51.244010	176293..179112	  Intimin	ECU59503
virulence_ecoli	efa1	100.0	9672 / 9672	NODE_2_length_205716_cov_51.244010	187231..196902	  EHEC factor for adherence	AJ277443
virulence_ecoli	ehxA	100.0	2997 / 2997	NODE_70_length_11863_cov_249.986594	1130..4126	 Enterohaemolysin	HM138194
virulence_ecoli	espA	100.0	579 / 579	NODE_2_length_205716_cov_51.244010	181803..182381	  Type III secretions system	FM201463
virulence_ecoli	espB	100.0	945 / 945	NODE_2_length_205716_cov_51.244010	183557..184501	  Secreted protein B	AF054421
virulence_ecoli	espF	100.0	624 / 624	NODE_2_length_205716_cov_51.244010	185673..186296	  Type III secretion system	AF116900
virulence_ecoli	espJ	100.0	654 / 654	NODE_51_length_32525_cov_40.752034	30734..31387	  Prophage-encoded type III secretion system effector	AB303060
virulence_ecoli	espP	100.0	3903 / 3903	NODE_101_length_4938_cov_202.721662	556..4458	 Extracellular serine protease plasmid-encoded	GQ259888
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_31_length_57093_cov_41.492879	36119..38140	  Siderophore receptor	AFAI02000036
virulence_ecoli	hlyE	99.46	918 / 918	NODE_14_length_118946_cov_156.453970	33968..34885	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	1533 / 2091	NODE_60_length_23782_cov_43.395908	1..1533	  Adherence protein	AE005174
virulence_ecoli	iha	100.0	1533 / 2091	NODE_60_length_23782_cov_43.395908	1..1533	  Adherence protein	CP003289
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_31_length_57093_cov_41.492879	16846..22952	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BDHX01000031
virulence_ecoli	iss	100.0	294 / 294	NODE_166_length_1028_cov_99.085174	479..772	  Increased serum survival	CP001665
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_71_length_11566_cov_45.585952	4479..6221	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_71_length_11566_cov_45.585952	7558..9756	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	katP	100.0	2211 / 2211	NODE_63_length_19610_cov_158.685148	17194..19404	  Plasmid-encoded catalase peroxidase	AB011549
virulence_ecoli	lpfA	100.0	573 / 573	NODE_18_length_114512_cov_46.279032	30618..31190	  Long polar fimbriae	AP010953
virulence_ecoli	nleA	99.85	1326 / 1326	NODE_17_length_114760_cov_40.472136	112288..113612	  Non-LEE encoded effector A	AE005174
virulence_ecoli	nleA	100.0	1323 / 1323	NODE_13_length_126628_cov_42.340400	123150..124472	  Non-LEE encoded effector A	AM422003
virulence_ecoli	nleB	100.0	990 / 990	NODE_2_length_205716_cov_51.244010	199503..200492	  Non-LEE encoded effector B	AF453441
virulence_ecoli	nleC	99.9	987 / 987	NODE_74_length_11155_cov_45.552446	9871..10857	  Non-LEE encoded effector C	AP010953
virulence_ecoli	ompT	100.0	954 / 954	NODE_72_length_11390_cov_57.083090	396..1349	  Outer membrane protease (protein protease 7)	AMVC01000243
virulence_ecoli	stx1A	100.0	948 / 948	NODE_79_length_9436_cov_54.582434	1367..2314	  Shiga toxin 1, subunit A, variant a	AF461168
virulence_ecoli	stx1B	100.0	270 / 270	NODE_79_length_9436_cov_54.582434	1088..1357	  Shiga toxin 1, subunit B, variant a	AM230663
virulence_ecoli	terC	100.0	1041 / 1041	NODE_60_length_23782_cov_43.395908	4128..5168	  Tellurium ion resistance protein	CP006262
virulence_ecoli	terC	100.0	714 / 714	NODE_1_length_229751_cov_46.101966	36894..37607	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	98.86	966 / 966	NODE_7_length_168554_cov_44.824237	94921..95886	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	99.88	1617 / 1617	NODE_2_length_205716_cov_51.244010	174013..175629	  Translocated intimin receptor protein	AB426060
virulence_ecoli	toxB	99.99	9501 / 9501	NODE_64_length_17129_cov_254.135644	4852..14351	  Toxin B	AB456530
virulence_ecoli	traT	100.0	423 / 423	NODE_78_length_10257_cov_53.096857	277..699	  Outer membrane protein complement resistance	AKKX01000148
virulence_ecoli	traT	100.0	129 / 129	NODE_60_length_23782_cov_43.395908	23582..23710	  Outer membrane protein complement resistance	AMTE01000156
stx	stx1	100.0	1227 / 1227	NODE_79_length_9436_cov_54.582434	1088..2314	O157 FLY16, variant a	AF461168
