Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	aap	97.44	351 / 351	NODE_73_length_6990_cov_50.282801	4908..5258	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	astA	100.0	88 / 117	NODE_82_length_2652_cov_52.024078	1005..1092	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	astA	97.44	117 / 117	NODE_73_length_6990_cov_50.282801	4358..4474	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	astA	100.0	88 / 117	NODE_82_length_2652_cov_52.024078	1005..1092	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	astA	100.0	88 / 117	NODE_82_length_2652_cov_52.024078	1005..1092	 EAST-1 heat-stable toxin	AF411067
virulence_ecoli	hlyE	97.61	920 / 918	NODE_1_length_355426_cov_32.242649	161397..162304	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	100.0	294 / 294	NODE_77_length_4441_cov_32.846700	3069..3362	  Increased serum survival	CP001665
virulence_ecoli	kpsE	99.91	1149 / 1149	NODE_16_length_93497_cov_36.218112	8177..9325	  Capsule polysaccharide export inner-membrane protein	AAMK02000004
virulence_ecoli	ompT	100.0	954 / 954	NODE_75_length_6112_cov_38.266943	105..1058	  Outer membrane protease (protein protease 7)	AP009048
virulence_ecoli	terC	98.88	714 / 714	NODE_41_length_40667_cov_35.866765	17032..17745	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.37	959 / 966	NODE_3_length_230507_cov_37.399449	50586..51544	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.73	735 / 735	NODE_28_length_55128_cov_44.003506	42729..43463	  Outer membrane protein complement resistance	NZ_UNPL01000128
