Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	91.3	115 / 117	NODE_62_length_7198_cov_80.157422	4718..4832	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	capU	100.0	1089 / 1089	NODE_70_length_4562_cov_80.798662	2075..3163	 Hexosyltransferase homolog	CP003034
virulence_ecoli	eae	98.67	2848 / 2847	NODE_10_length_158592_cov_121.139394	143254..146100	  Intimin	FJ609822
virulence_ecoli	espA	97.06	579 / 579	NODE_10_length_158592_cov_121.139394	148955..149533	  Type III secretions system	AJ303141
virulence_ecoli	espA	97.06	579 / 579	NODE_10_length_158592_cov_121.139394	148955..149533	  Type III secretions system	AY223511
virulence_ecoli	espF	96.83	473 / 747	NODE_10_length_158592_cov_121.139394	152714..153186	  Type III secretion system	AE005174
virulence_ecoli	espF	96.83	473 / 765	NODE_10_length_158592_cov_121.139394	152714..153186	  Type III secretion system	CP001846
virulence_ecoli	gad	100.0	1401 / 1401	NODE_12_length_150483_cov_93.713083	100993..102393	  Glutamate decarboxylase	AP010953
virulence_ecoli	gad	99.93	1401 / 1401	NODE_29_length_58670_cov_124.739935	42183..43583	  Glutamate decarboxylase	CU928160
virulence_ecoli	hlyA	99.28	3075 / 3075	NODE_52_length_11199_cov_77.454055	3432..6506	  Haemolysin A	CP057971
virulence_ecoli	hlyE	99.13	918 / 918	NODE_15_length_124969_cov_93.748214	84169..85085	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	lpfA	100.0	573 / 573	NODE_10_length_158592_cov_121.139394	30200..30772	  Long polar fimbriae	CP002185
virulence_ecoli	nleB	99.8	981 / 981	NODE_73_length_4393_cov_71.491427	3214..4194	  Non-LEE encoded effector B	AB426056
virulence_ecoli	nleB	99.8	981 / 981	NODE_73_length_4393_cov_71.491427	3214..4194	  Non-LEE encoded effector B	AE005174
virulence_ecoli	pet	99.33	3888 / 3888	NODE_69_length_4903_cov_86.032532	557..4444	 Plasmid-encoded toxin	AF056581
virulence_ecoli	sat	99.85	3888 / 3888	NODE_63_length_7184_cov_122.981427	1020..4907	 Secreted autotransporter toxin	JX050263
virulence_ecoli	senB	100.0	1176 / 1176	NODE_60_length_7540_cov_80.842557	5329..6504	  Plasmid-encoded enterotoxin	CP000038
virulence_ecoli	terC	100.0	714 / 714	NODE_1_length_395416_cov_117.710208	188779..189492	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.17	959 / 966	NODE_5_length_269504_cov_126.610214	84054..85012	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	96.2	1659 / 1659	NODE_10_length_158592_cov_121.139394	140941..142590	  Translocated intimin receptor protein	AB036053
virulence_ecoli	traT	100.0	627 / 627	NODE_24_length_84546_cov_114.049557	58471..59097	  Outer membrane protein complement resistance	AY686591
