Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	94.59	4606 / 4605	ECOR42_Contig_94	108536..113141	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	cba	100.0	1536 / 1536	ECOR42_Contig_68	13153..14688	  Colicin B	FJ664724
virulence_ecoli	chuA	100.0	1983 / 1983	ECOR42_Contig_81	205831..207813	  Outer membrane hemin receptor	UCXO01000009
virulence_ecoli	cma	100.0	816 / 816	ECOR42_Contig_68	11550..12365	  Colicin M	FJ664737
virulence_ecoli	eilA	97.94	1698 / 1698	ECOR42_Contig_25	38577..40274	 Salmonella HilA homolog	CP000970
virulence_ecoli	gad	99.21	1401 / 1401	ECOR42_Contig_81	187562..188962	  Glutamate decarboxylase	AP010953
virulence_ecoli	gad	99.21	1401 / 1401	ECOR42_Contig_27	39868..41268	  Glutamate decarboxylase	BA000007
virulence_ecoli	hlyE	98.8	918 / 918	ECOR42_Contig_11	47618..48535	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	terC	99.02	714 / 714	ECOR42_Contig_2	386274..386987	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	98.75	959 / 966	ECOR42_Contig_2	80931..81889	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	ECOR42_Contig_49	26198..26929	  Outer membrane protein complement resistance	CXZR01000026
