Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_91_length_3040_cov_105.090111	1495..2523	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_67_length_10511_cov_94.830841	5801..6697	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_67_length_10511_cov_94.830841	5257..5797	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.44	540 / 540	NODE_91_length_3040_cov_105.090111	952..1491	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_61_length_14295_cov_91.837460	10802..11284	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_67_length_10511_cov_94.830841	176..616	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.18	2571 / 2571	NODE_67_length_10511_cov_94.830841	633..3203	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_61_length_14295_cov_91.837460	11687..12436	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_34_length_48977_cov_48.031574	19525..20031	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_61_length_14295_cov_91.837460	7645..7995	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_67_length_10511_cov_94.830841	4500..4699	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_61_length_14295_cov_91.837460	4224..4415	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_49_length_32201_cov_50.920682	3611..4849	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_61_length_14295_cov_91.837460	8824..9619	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_140_length_458_cov_148.304462	132..248	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	99.63	1089 / 1089	NODE_102_length_1836_cov_103.117681	560..1648	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_3_length_230423_cov_29.929163	18800..20821	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_27_length_72732_cov_31.624582	33054..33970	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_38_length_44985_cov_35.748085	17996..18742	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_46_length_33431_cov_42.584638	25947..28037	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_3_length_230423_cov_29.929163	34009..40116	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_16_length_110092_cov_34.190801	30200..30772	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_46_length_33431_cov_42.584638	15444..15748	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_46_length_33431_cov_42.584638	13622..15172	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_46_length_33431_cov_42.584638	9622..11724	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_75_length_7208_cov_85.434161	2954..6841	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_34_length_48977_cov_48.031574	43849..47967	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_29_length_60030_cov_36.530082	22812..23525	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_31_length_57591_cov_32.961366	20719..21677	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_14_length_119697_cov_30.447743	16046..17086	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.59	732 / 732	NODE_54_length_26988_cov_65.087994	11150..11881	  Outer membrane protein complement resistance	UGDG01000001
