Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	afaA	99.67	306 / 306	NODE_10_length_190344_cov_32.775962	180593..180898	  Transcriptional regulator	FM955458
virulence_ecoli	afaB	99.87	798 / 798	NODE_10_length_190344_cov_32.775962	179526..180323	  Periplasmic chaperone	KR338833
virulence_ecoli	afaC	99.26	2583 / 2583	NODE_10_length_190344_cov_32.775962	176904..179486	  Outer membrane usher protein	KR338832
virulence_ecoli	afaD	100.0	444 / 444	NODE_10_length_190344_cov_32.775962	176445..176888	  Afimbrial adhesion	KR338833
virulence_ecoli	afaE	98.13	643 / 643	NODE_10_length_190344_cov_32.775962	175217..175859	  Adhesin protein	X91748
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_9_length_191049_cov_31.153106	16942..18924	  Outer membrane hemin receptor	UGDM01000004
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_22_length_87871_cov_28.547441	63852..65873	  Siderophore receptor	HG941718
virulence_ecoli	hra	100.0	792 / 792	NODE_7_length_205800_cov_33.347652	150767..151558	  Heat-resistant agglutinin	CP043942
virulence_ecoli	iha	100.0	2091 / 2091	NODE_31_length_21010_cov_40.279702	12998..15088	  Adherence protein	CP001671
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_22_length_87871_cov_28.547441	44557..50664	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BGNI01000004
virulence_ecoli	iss	100.0	342 / 342	NODE_16_length_141132_cov_27.112545	116985..117326	  Increased serum survival	AE014075
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_30_length_22151_cov_36.735979	8768..10510	  Aerobactin synthetase	HG941718
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_30_length_22151_cov_36.735979	5211..7412	  Ferric aerobactin receptor	HG941718
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_8_length_203908_cov_34.185909	194327..195475	  Capsule polysaccharide export inner-membrane protein	X74567
virulence_ecoli	kpsMII_K5	100.0	777 / 777	NODE_8_length_203908_cov_34.185909	179049..179825	  Polysialic acid transport protein; Group 2 capsule	CP030337
virulence_ecoli	ompT	100.0	954 / 954	NODE_2_length_361270_cov_30.075766	338970..339923	  Outer membrane protease (protein protease 7)	JNQU01000001
virulence_ecoli	papA_F43	99.08	543 / 564	NODE_30_length_22151_cov_36.735979	21533..22074	  Major pilin subunit F43	JNMC01000043
virulence_ecoli	sat	100.0	3888 / 3888	NODE_30_length_22151_cov_36.735979	380..4267	 Secreted autotransporter toxin	CP001671
virulence_ecoli	sitA	100.0	621 / 915	NODE_4_length_318790_cov_26.903801	318170..318790	  Iron transport protein	AEZY02000018
virulence_ecoli	sitA	100.0	621 / 915	NODE_4_length_318790_cov_26.903801	318170..318790	  Iron transport protein	UGBZ01000001ADUG01000044
virulence_ecoli	terC	99.3	714 / 714	NODE_10_length_190344_cov_32.775962	39446..40159	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.41	964 / 966	NODE_8_length_203908_cov_34.185909	17321..18284	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	831 / 831	NODE_52_length_4700_cov_12.260870	2604..3434	  Outer membrane protein complement resistance	NC_007675
virulence_ecoli	usp	94.73	1043 / 1041	NODE_3_length_333614_cov_30.271007	233305..234345	  Uropathogenic specific protein	AB056437
virulence_ecoli	yfcV	100.0	567 / 567	NODE_1_length_443268_cov_30.374629	379258..379824	  Fimbrial protein	AP018784
