Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	95.14	4588 / 4605	NODE_1_length_379383_cov_29.898646	263191..267778	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_1_length_379383_cov_29.898646	57994..59976	  Outer membrane hemin receptor	UDCC01000002
virulence_ecoli	eilA	98.59	1698 / 1698	NODE_1_length_379383_cov_29.898646	255191..256888	 Salmonella HilA homolog	FN554766
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_5_length_288033_cov_28.366497	23251..25272	  Siderophore receptor	CAY233333
virulence_ecoli	gad	100.0	1401 / 1401	NODE_1_length_379383_cov_29.898646	76835..78235	  Glutamate decarboxylase	CU928163
virulence_ecoli	gad	100.0	1401 / 1401	NODE_13_length_190163_cov_28.601622	112346..113746	  Glutamate decarboxylase	FN554766
virulence_ecoli	hlyE	98.69	918 / 918	NODE_4_length_299714_cov_29.118964	206807..207724	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_34_length_21159_cov_28.409591	1368..3458	  Adherence protein	AE014075
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_5_length_288033_cov_28.366497	38460..44567	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QHCX01000007
virulence_ecoli	iss	100.0	294 / 294	NODE_35_length_19682_cov_26.441673	181..474	  Increased serum survival	CP001665
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_30_length_29388_cov_30.563236	11626..13368	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_30_length_29388_cov_30.563236	8091..10289	  Ferric aerobactin receptor	UFZT01000001
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_2_length_352057_cov_28.924030	345510..346658	  Capsule polysaccharide export inner-membrane protein	X74567
virulence_ecoli	kpsMII_K52	100.0	777 / 777	NODE_2_length_352057_cov_28.924030	326291..327067	  Polysialic acid transport protein; Group 2 capsule	UGGK01000002
virulence_ecoli	lpfA	100.0	573 / 573	NODE_1_length_379383_cov_29.898646	348821..349393	  Long polar fimbriae	AB198066
virulence_ecoli	ompT	100.0	954 / 954	NODE_37_length_13425_cov_32.473779	4567..5520	  Outer membrane protease (protein protease 7)	NZ_QHCX01000046
virulence_ecoli	papA_fsiA_F16	100.0	537 / 537	NODE_34_length_21159_cov_28.409591	12288..12824	  Major pilin subunit F16	CU928163
virulence_ecoli	papC	100.0	2511 / 2511	NODE_34_length_21159_cov_28.409591	13540..16050	  Outer membrane usher P fimbriae	ADTJ01000356
virulence_ecoli	sat	100.0	3888 / 3888	NODE_30_length_29388_cov_30.563236	3260..7147	 Secreted autotransporter toxin	CU928163
virulence_ecoli	sitA	98.11	792 / 792	NODE_55_length_2759_cov_75.375093	1905..2696	  Iron transport protein	CP002797
virulence_ecoli	sitA	98.11	792 / 792	NODE_55_length_2759_cov_75.375093	1905..2696	  Iron transport protein	UARU01000020
virulence_ecoli	terC	98.32	714 / 714	NODE_12_length_194407_cov_28.662358	22814..23527	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	98.23	959 / 966	NODE_2_length_352057_cov_28.924030	174800..175758	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	NODE_25_length_45036_cov_57.925888	31571..32302	  Outer membrane protein complement resistance	NC_014615
