Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	99.72	1089 / 1089	NODE_55_length_15775_cov_19.977768	10310..11398	 Hexosyltransferase homolog	CU928145
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_4_length_223548_cov_10.619575	204381..206363	  Outer membrane hemin receptor	UCZM01000007
virulence_ecoli	cia	100.0	147 / 147	NODE_51_length_25837_cov_25.047981	4309..4455	  Colicin ia	QMGM01000002
virulence_ecoli	eatA	99.1	4095 / 4095	NODE_76_length_6079_cov_24.481506	404..4498	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	eilA	100.0	1698 / 1698	NODE_24_length_76978_cov_12.410268	2867..4564	 Salmonella HilA homolog	FN554766
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_8_length_182236_cov_9.799022	19069..21090	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	98.91	918 / 918	NODE_41_length_37687_cov_12.787636	27026..27943	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_8_length_182236_cov_9.799022	34278..40385	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BGNW01000020
virulence_ecoli	iss	99.66	294 / 294	NODE_215_length_579_cov_20.928287	123..416	  Increased serum survival	CP001846
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_44_length_32370_cov_12.294801	4379..5527	  Capsule polysaccharide export inner-membrane protein	CP000243
virulence_ecoli	kpsMII_K5	97.17	778 / 777	NODE_44_length_32370_cov_12.294801	17879..18655	  Polysialic acid transport protein; Group 2 capsule	AM946981
virulence_ecoli	lpfA	100.0	573 / 573	NODE_14_length_103176_cov_11.593090	72400..72972	  Long polar fimbriae	AB198066
virulence_ecoli	ompT	100.0	954 / 954	NODE_56_length_14589_cov_13.173029	1270..2223	  Outer membrane protease (protein protease 7)	UCZM01000001
virulence_ecoli	sitA	100.0	915 / 915	NODE_41_length_37687_cov_12.787636	6110..7024	  Iron transport protein	UGBZ01000001ADUG01000044
virulence_ecoli	terC	98.32	714 / 714	NODE_10_length_152426_cov_11.797931	128902..129615	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	98.75	959 / 966	NODE_1_length_303191_cov_10.241454	174985..175943	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.73	732 / 732	NODE_78_length_5528_cov_32.036140	1449..2180	  Outer membrane protein complement resistance	NZ_CP032262
