Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_76_length_9043_cov_27.116886	8378..8494	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	100.0	1089 / 1089	NODE_109_length_4050_cov_49.059149	2288..3376	 Hexosyltransferase homolog	FN822745
virulence_ecoli	eatA	99.98	4095 / 4095	NODE_70_length_12086_cov_36.887085	1645..5739	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	gad	100.0	1092 / 1401	NODE_39_length_38727_cov_13.702096	37636..38727	  Glutamate decarboxylase	FN649414
virulence_ecoli	hlyE	100.0	918 / 918	NODE_1_length_237004_cov_14.358895	117780..118697	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	100.0	294 / 294	NODE_87_length_6598_cov_17.088483	931..1224	  Increased serum survival	CP001665
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_28_length_54322_cov_17.874624	47936..49084	  Capsule polysaccharide export inner-membrane protein	AELA02000001
virulence_ecoli	kpsM_K15	100.0	777 / 777	NODE_28_length_54322_cov_17.874624	31895..32671	  Polysialic acid transport protein; Group 3 capsule	AJ617685
virulence_ecoli	lngA	100.0	711 / 711	NODE_59_length_19294_cov_33.902742	6252..6962	  Longus type IV pilus	FN822746
virulence_ecoli	ltcA	100.0	777 / 777	NODE_104_length_4410_cov_34.761597	1887..2663	  Heat-labile enterotoxin A subunit	JX504011
virulence_ecoli	ompT	100.0	363 / 363	NODE_74_length_9353_cov_15.878719	345..707	  Outer membrane protease (protein protease 7)	UDHB01000050
virulence_ecoli	terC	100.0	714 / 714	NODE_30_length_52557_cov_15.480488	16361..17074	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_6_length_171824_cov_15.567428	47469..48434	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_75_length_9191_cov_29.872614	7422..8156	  Outer membrane protein complement resistance	NC_014232
