Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.61	1029 / 1029	NODE_35_length_40583_cov_38.509727	29686..30714	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	99.81	540 / 540	NODE_35_length_40583_cov_38.509727	29143..29682	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_43_length_32923_cov_19.589844	16907..17413	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_35_length_40583_cov_38.509727	23165..23515	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_35_length_40583_cov_38.509727	22234..22434	 AggR-activated regulator	SSI_AA787
virulence_ecoli	aatA	99.68	1239 / 1239	NODE_35_length_40583_cov_38.509727	15572..16810	 Dispersin transporter protein	CU928159
virulence_ecoli	aggA	100.0	504 / 504	NODE_35_length_40583_cov_38.509727	34644..35147	 AAF/I major fimbrial subunit	SSI_AA788
virulence_ecoli	aggB	99.54	438 / 438	NODE_35_length_40583_cov_38.509727	35248..35685	 AAF/I minor adhesin. Enterobacteria AfaD invasin protein	AFRH01000026
virulence_ecoli	aggC	99.79	2385 / 2385	NODE_35_length_40583_cov_38.509727	35699..38083	 Usher, AAF/I assembly unit	AFRH01000026
virulence_ecoli	aggD	99.87	759 / 759	NODE_35_length_40583_cov_38.509727	38241..38999	 Chaperone, AAF/I assembly unit	U12894
virulence_ecoli	aggR	99.87	798 / 798	NODE_35_length_40583_cov_38.509727	24353..25150	 AraC transcriptional activator	55989
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_5_length_216543_cov_16.510926	25816..27837	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	98.8	918 / 918	NODE_10_length_158508_cov_16.646767	39007..39924	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_49_length_24177_cov_18.725062	8644..10734	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_5_length_216543_cov_16.510926	41025..47132	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_37_length_38488_cov_17.479134	36571..36864	  Increased serum survival	CP001509
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_53_length_16213_cov_22.898736	5206..6948	  Aerobactin synthetase	AHAX01000084
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_53_length_16213_cov_22.898736	8285..10483	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	96.39	305 / 294	NODE_63_length_8844_cov_16.224592	1726..2030	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_63_length_8844_cov_16.224592	2302..3852	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_63_length_8844_cov_16.224592	5750..7852	  ABC transporter protein MchF	CP003301
virulence_ecoli	pic	100.0	4119 / 4119	NODE_65_length_6728_cov_23.784844	918..5036	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.85	3888 / 3888	NODE_53_length_16213_cov_22.898736	11435..15322	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_33_length_42967_cov_18.417044	22810..23523	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_1_length_317573_cov_19.117709	131505..132470	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_48_length_24712_cov_17.697098	17000..18040	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	100.0	735 / 735	NODE_40_length_37960_cov_48.442072	25879..26613	  Outer membrane protein complement resistance	UGAD01000002
